,Height Range(CM),Weight Range(Kg),Distance(Km),Avg Speed(Km/h),Total Ascent(m),Avg Grade(%),Wh/km,Power Assistance Level,Wind speed(Km/h),Wind Direction,Weather,Precipitation(mm),Temperature(° C)
210,170.4804455,58.48117349,5.72799415,15.31807922,36,2.022489039,11.61953973,3,27.64897482,S,Patchy rain possible,0.443583618,13.09120572
211,170.5906462,57.5,1.282375819,12.58999424,11,1.859497913,17.71958055,1,8.369354455,S,Partly cloudy,0.071857286,9.474902095
212,176.340161,68.84414733,1.616326601,18.57487157,16,2.077860098,20.15651656,4,25.48650357,SSE,Cloudy,0.309432795,15.03051212
213,171.4486952,57.5,0.3,16.55583035,0,1.637715791,20.94594696,4,6.1,S,Patchy rain possible,0,9.514086949
214,177.9233433,78.23048671,3.190619949,14.17393809,21,2.134780263,6.248434371,2,26.50044555,S,Overcast,0.01068134,12.6448293
215,176.3452938,66.94968069,4.504307139,15.66174251,26,1.917116309,1.81,3,28.79265687,WSW,Overcast,0,15.66130999
216,173.9459219,81.48815307,3.853427358,15.41036064,19,1.893548562,21.69764443,2,12.07243667,S,Patchy rain possible,0.151528793,9.4
217,174.5877686,69.605029,1.788526428,14.21229359,8,1.868869141,15.10924934,3,23.43847724,S,Cloudy,0.178439624,12.14998902
218,174.1901645,58.63893653,3.367558903,14.67114098,19,2.028413896,13.89911604,3,16.30926506,WSW,Patchy rain possible,0.232660381,12.80019059
219,172.7196686,57.5,0.388993589,15.14826182,8,1.727625013,4.008942401,2,24.4994918,S,Clear,0,14.27824013
220,177.2296665,76.56337321,4.127145609,15.9648301,18,1.767025518,4.041059546,3,8.781290596,S,Patchy rain possible,0.106845816,11.20999895
221,176.2333514,69.02575105,5.244565085,14.61510933,36,2.022229111,11.8978128,3,18.15126017,WSW,Overcast,0.078116131,13.09965579
222,179.7996721,68.44364032,3.18903567,12.0041446,23,1.941950064,4.339679257,1,34.62110305,WSW,Overcast,0.357194795,16.45808964
223,177.841693,61.63435343,1.612015657,18.70334778,16,2.043988631,1.81,4,25.20582031,W,Overcast,0,15.97474751
224,176.9684551,78.15941388,3.816748722,14.67505408,24,1.951091628,7.248384763,3,12.3910232,S,Clear,0.184900994,11.15412707
225,172.9110935,59.7333727,1.804453299,10.9,1,1.620133611,14.20449222,2,12.07506797,WSW,Cloudy,0.030467068,9.4
226,171.9382575,57.5,4.289217943,14.29656938,26,2.084595606,14.09393622,3,19.03355745,WSW,Patchy rain possible,0.478689245,11.54106301
227,169.9182781,57.5,1.486378249,16.78551467,8,1.629330169,4.770247385,4,12.35542363,S,Clear,0,11.43152999
228,170.756035,57.5,1.141098235,13.39335197,0,1.5,4.088860964,1,6.1,S,Overcast,0,9.4
229,173.1013727,71.10851573,5.195744276,14.64031248,23,1.511001131,7.511579154,3,6.1,S,Clear,0,9.4
230,176.3343353,76.52016635,1.979437483,10.9,7,1.573364001,1.81,1,6.83184309,S,Cloudy,0.005680813,10.594969
231,178.2477172,78.27342551,2.589856871,16.49846758,18,2.152372644,10.43128567,3,13.1239685,S,Cloudy,0,12.12689355
232,177.8429529,79.10729522,4.791782093,15.57412339,29,1.933194659,1.81,2,22.0452219,S,Cloudy,0.137662284,13.60554402
233,175.6001344,63.04662764,3.276397505,16.26222081,36,2.114598692,7.241003454,4,31.03860534,WSW,Cloudy,0,16.48337171
234,178.468892,73.40338179,4.78341815,17.35913471,31,2.3,17.89547238,5,39.0297657,W,Clear,0.561402057,16.9
235,174.574079,63.66004939,3.358800456,19.32259424,10,1.777347005,2.254243865,4,18.98502503,WSW,Overcast,0,14.70225559
236,174.628427,72.43309246,4.11912678,13.02644281,20,1.780890022,24.62486969,3,8.173182486,S,Cloudy,0.076725038,10.77544791
237,176.6252981,67.80445065,0.951872488,17.01217639,11,1.978581239,1.81,2,21.10025955,S,Overcast,0,12.68971071
238,177.4221761,68.89449961,2.992266424,13.26737617,23,1.827215077,13.87518617,2,6.1,WSW,Overcast,0,9.4
239,169.9,57.5,2.698265555,20.02947905,23,2.137974979,15.33058059,4,22.692317,S,Cloudy,0,11.54100206
240,177.0653928,76.31975648,5.607647419,18.35694373,38,2.06909659,10.32860628,4,19.72725109,S,Cloudy,0.117831206,13.25735958
241,176.2081119,66.90205348,4.855285813,18.04067082,20,2.004253591,21.48041616,4,15.8224806,S,Cloudy,0.255783255,12.71616415
242,177.9596417,77.49531772,1.951304572,13.83643342,10,1.602522366,6.210195691,2,18.7239682,WSW,Overcast,0,12.49463574
243,177.6874369,78.93593672,2.134427865,13.47601216,16,1.579850242,1.81,2,7.979652667,S,Clear,0,10.77813898
244,170.114692,61.09091348,1.185741029,17.20156011,0,1.781478511,29.60533585,5,8.090462914,S,Patchy rain possible,0.194758911,10.25299288
245,175.2892893,67.50687835,2.760121621,15.99917825,12,1.718679281,1.81,3,27.60845673,S,Cloudy,0.076451033,15.4085502
246,172.5084394,66.20840289,3.88680549,20.09468274,22,2.095758139,20.43462755,5,21.20323799,WSW,Cloudy,0.117582104,13.82285108
247,169.9,57.5,0.628302448,14.47686176,5,2.000238957,15.29255711,3,29.44218758,WSW,Clear,0,14.2588867
248,175.0484456,70.22157497,3.387061641,16.0248239,24,2.116005678,13.38057235,3,27.68450955,WSW,Patchy rain possible,0.229704354,15.30946363
249,172.4962845,63.92198948,3.606329291,16.11454887,27,2.123147751,7.545297839,4,27.34126052,WSW,Patchy rain possible,0.282982435,12.91485405
250,174.642752,63.01909262,3.76201643,17.38488393,21,1.807774203,22.38724263,4,39.2,W,Partly cloudy,0.664463367,16.9
251,171.5291329,57.94029502,2.090717842,16.1096194,15,1.852847338,2.678670932,4,14.65172997,S,Overcast,0,12.14251753
252,174.9512372,66.79382011,0.918558346,18.49489698,4,1.687778996,1.81,4,19.71826495,S,Overcast,0,11.95168338
253,169.9,65.03084853,4.540907655,12.23786221,21,1.599296245,15.4240166,2,10.79247433,S,Light drizzle,0.359387475,9.4
254,173.4278558,65.83934226,2.904411243,17.51898129,14,1.877427576,7.099138701,4,18.09244281,WSW,Clear,0.117238188,12.10527944
255,170.7418137,63.67058101,1.182360596,10.9,0,1.5,2.585157821,1,6.1,S,Clear,0,9.4
256,171.0178807,57.5,0.3,15.47196638,7,1.844386923,12.66692586,3,11.76956366,S,Cloudy,0,9.4
257,174.4637149,64.95437273,1.006973784,15.02104976,8,1.732410411,13.42496904,3,15.17383104,S,Overcast,0,11.93239354
258,173.3930084,75.54241325,4.037862216,13.23099568,21,1.570294708,1.81,2,6.1,S,Patchy rain possible,0,9.4
259,173.4176592,66.3464542,2.151967119,14.24165517,9,1.555666614,7.072432828,3,6.1,S,Patchy rain possible,0.058569998,10.13180109
260,174.4136612,68.06845152,3.197864141,18.65529576,23,1.977256119,12.55360547,4,14.98057055,S,Light drizzle,0.07840822,12.05277546
261,173.6992495,63.13846308,3.803177157,17.37875285,18,2.030491029,28.3862249,4,31.33266736,SSE,Patchy rain possible,0.787665976,16.10709033
262,174.0104175,62.9300706,3.155020149,12.38909462,26,2.09953295,16.07486787,2,12.76526266,S,Cloudy,0.171729673,9.780488438
263,176.9390931,71.57312579,2.733034191,17.97372918,22,2.113489073,10.31230221,3,22.03946041,WSW,Cloudy,0,15.05741088
264,173.0112166,62.61380264,3.043208546,13.66529824,29,2.218726878,4.790923628,2,35.25786382,WSW,Overcast,0,13.80108036
265,174.9289212,68.31106887,6.811613615,14.06471912,25,1.610996701,24.87776511,5,26.99422259,W,Patchy rain possible,1.062013119,14.56636363
266,176.0640871,71.58106085,5.998056175,16.21129362,42,2.3,20.89895281,4,28.90355258,S,Overcast,0.443083453,16.33284727
267,177.1816517,67.93566491,4.82088877,16.17503758,26,1.859386459,5.772635131,3,35.23309979,W,Overcast,0.16967753,16.3976103
268,174.2491714,73.6121946,3.226109197,18.42129432,19,2.113355148,6.105133098,4,13.91185434,S,Patchy rain possible,0.09985377,10.28428708
269,173.8541801,61.0900479,2.783430926,16.09120255,1,1.5,8.679788035,4,6.1,WSW,Cloudy,0.04091615,9.4
270,177.3851094,63.22858139,1.900261406,10.9,11,1.65920838,14.50209395,1,15.29609798,SSE,Overcast,0.086840254,10.97433721
271,178.3085034,84.36612744,1.306633024,10.9,9,1.5,5.371854881,1,6.1,S,Clear,0,9.4
272,170.1734402,63.7478238,2.864992486,12.92396289,14,1.852851524,33.16964173,3,24.31468965,S,Light drizzle,0.515565449,12.7452478
273,173.2760661,61.19065809,2.365761831,17.04390272,11,1.905444438,15.19341354,4,11.81298616,WSW,Cloudy,0.120569535,10.86887294
274,176.7316281,72.2341194,4.681139044,15.79962958,21,1.854238268,3.514853169,4,22.63114722,WSW,Cloudy,0.363569294,14.42124201
275,178.3088872,80.18160674,3.387603239,15.05229697,18,1.723591859,11.72460377,3,23.13046716,WSW,Cloudy,0.102243943,15.38887842
276,173.4895273,60.98263422,0.671216745,16.08412025,0,1.746994626,17.0503787,5,6.995375089,S,Patchy rain possible,0.085735745,10.41159677
277,177.0516566,63.34708047,2.00127478,17.1347818,16,1.84124719,8.830164926,5,32.76986657,SSE,Overcast,0.202806609,15.53475926
278,171.2914465,57.5,4.104547566,14.73580007,31,2.10592857,11.15850629,3,11.25921514,WSW,Clear,0.152315206,11.13643651
279,177.0045088,78.15695277,2.969497352,20.36530259,16,1.824202568,8.580413701,4,21.02669937,S,Clear,0.000369718,14.19494107
280,175.4856546,64.04840691,3.011129895,15.89446745,21,2.015144712,22.26330712,5,23.07778409,SSE,Overcast,0.207653139,14.99761609
281,173.5766202,58.1070981,1.9190175,19.48698214,11,2.089522611,27.98786129,5,25.97281561,WSW,Light drizzle,0.496511663,15.72820156
282,171.7796132,58.76747728,2.311554352,15.39631255,4,1.885575628,25.96410467,4,6.1,S,Clear,0.098069738,9.599560716
283,169.9,57.5,1.455186675,16.16040015,0,1.5,15.28624569,3,14.47236542,S,Cloudy,0,11.83190496
284,175.0099036,66.30589231,3.096748354,18.45290346,29,2.133265493,21.67210935,5,13.73232889,WSW,Light drizzle,0.28514941,12.77750568
285,176.3481157,74.32052342,3.651863074,16.88224843,19,1.676501479,4.74451023,4,7.522674208,S,Cloudy,0,11.39815486
286,175.6510187,72.24323087,5.397079958,17.53943265,36,2.182506264,13.96656559,5,17.74942258,S,Overcast,0.001285669,14.68619757
287,174.2148629,65.23911523,2.237389072,14.52728443,12,1.664514991,1.81,3,8.27680252,S,Overcast,0,11.25454981
288,174.8977246,64.02584071,4.611735723,17.85116649,19,1.920995682,22.72029345,4,32.75712341,WSW,Clear,0.399907502,15.22265403
289,173.6024699,57.5,6.492649035,18.04285147,43,2.198823194,24.98138755,4,35.62622689,SSE,Clear,0.601123954,16.9
290,170.537617,57.5,3.298180668,19.0125456,16,2.180796328,27.07866401,4,29.86999779,S,Clear,0.323624271,14.21348515
291,172.4147105,57.5,1.242642798,14.77309873,2,1.819962982,18.07427129,2,9.612269975,S,Overcast,0.097551557,10.08543375
292,173.7662887,60.55207388,4.211336958,18.99279328,27,1.901732639,3.637115533,4,23.88824382,WSW,Cloudy,0,13.96076025
293,172.3529315,60.73536723,3.294369934,14.68185985,14,1.756753132,8.480391631,2,17.70860997,WSW,Clear,0.133826949,11.96348293
294,177.3119715,76.33976906,4.185620484,15.45442836,27,2.040089793,11.53211942,3,18.29394261,WSW,Cloudy,0.142577664,13.86440606
295,171.7303,57.7484469,1.352054847,18.48931386,0,1.652228874,14.6392605,5,7.310032034,S,Clear,0,10.75847219
296,176.7355816,65.5145502,4.645133019,13.83823363,34,1.967673808,16.88419852,5,22.79667973,W,Cloudy,0.373699986,16.11558029
297,174.7556628,71.78656894,3.048254443,12.74366151,17,1.8132815,32.31810124,3,15.39594061,S,Partly cloudy,0.482525106,11.51013508
298,174.8705715,68.97506281,2.619864556,11.23058151,13,1.606982947,18.04510337,2,25.72292146,S,Partly cloudy,0.472434458,16.01347347
299,171.8805928,57.5,2.64018787,13.63824433,14,1.938561911,6.201107253,2,13.98005214,S,Cloudy,0,10.85242005
300,177.0381429,59.11679098,4.652842409,16.50956188,28,2.230197604,20.0104755,3,39.18347614,W,Overcast,0.240866509,16.9
301,174.3436052,57.5,4.44236752,17.47656589,28,2.113357979,33.57321297,4,22.11290423,SSE,Patchy rain possible,0.482002034,15.399962
302,172.9603596,67.05762576,5.431688294,19.7925186,35,2.3,12.37559123,4,18.24508875,S,Patchy rain possible,0.181366364,11.81487685
303,176.7085614,72.72641283,2.035657634,16.41044449,16,1.999617577,4.106381461,4,15.76250308,SSE,Clear,0,12.67564198
304,176.210879,62.36927986,0.753388662,12.84347181,1,1.507617073,6.704455782,2,22.96283671,S,Clear,0,14.99610281
305,174.4895729,77.09416448,3.611892359,16.31412308,31,2.174176336,5.011820615,3,14.60309061,S,Clear,0.020934725,10.90837798
306,171.0879201,62.58439305,5.068732444,17.8112194,27,2.214392336,17.56130492,5,9.492636388,S,Clear,0.149042972,12.45228992
307,172.150243,62.47547478,5.799706265,18.81525974,44,2.118252014,1.81,5,32.6795699,S,Overcast,0,15.30281293
308,173.4067831,60.31456767,4.538928891,17.83091526,30,2.227263123,7.51139159,3,27.15236724,WSW,Patchy rain possible,0.269371709,14.61361294
309,175.7750325,71.0327226,1.464645638,14.29660742,6,1.673899573,14.11877654,3,22.24898639,S,Patchy rain possible,0.110729216,13.18155872
310,169.9,57.5,2.188204192,13.92905273,0,1.65899383,27.09801197,3,15.15513945,WSW,Clear,0.402785167,11.47811621
311,176.0402385,61.89954063,1.713638711,11.97102824,22,1.709770702,5.058638385,3,16.04191236,S,Overcast,0,12.87303104
312,174.8554568,67.33159361,4.019235064,16.76004972,24,2.067161588,25.17557736,3,16.59379093,S,Patchy rain possible,0.61361801,13.26658065
313,169.9,57.5,3.980990323,17.96618512,29,2.190848402,22.67768856,4,32.37591322,WSW,Patchy rain possible,0.189910328,16.9
314,170.7930577,61.86037245,2.524532013,14.34642883,19,1.811273065,24.97494117,3,14.59098786,S,Light drizzle,0.445684968,10.45591156
315,172.3357965,57.5,3.149153098,15.51262178,20,1.730541081,17.97446611,4,12.45794261,S,Patchy rain possible,0.125051828,11.08161514
316,173.4726534,64.13177269,0.3,12.58810657,0,1.722043084,23.50793776,2,25.46623305,S,Cloudy,0.137734052,14.30593226
317,172.189368,60.97536016,4.587085506,19.35702493,21,1.944915246,9.65127014,5,24.16946052,S,Cloudy,0.259284075,13.50733421
318,178.0245414,75.90285783,0.3,14.19041277,0,1.5,17.40433067,2,6.590327181,WSW,Clear,0,11.74357293
319,171.419457,57.5,2.998429939,17.27134492,11,1.598363056,1.81,4,19.10543932,WSW,Cloudy,0.017385231,11.60806094
320,173.8312571,65.80710912,1.467627501,10.9,4,1.5,1.81,1,6.1,S,Overcast,0,9.4
321,171.5921718,57.5,1.975090937,20.34020754,6,1.964711673,10.18941572,5,17.68962909,WSW,Cloudy,0,13.75419391
322,171.1456045,63.13016804,2.260276213,17.15510123,12,1.762431297,7.669046476,5,9.839074469,WSW,Clear,0.012432863,10.41382473
323,169.9,57.5,1.887894674,16.42697521,5,1.632669018,15.59449823,4,11.10667687,S,Cloudy,0,11.59575167
324,177.7070351,80.30434695,4.277308859,14.51400408,17,1.571976449,19.00065155,5,26.40484516,SSE,Patchy rain possible,0.76453722,15.98985658
325,177.8136764,76.6383172,4.258706293,19.35462219,31,2.115053154,7.250402279,5,15.30605956,S,Cloudy,0.171954964,13.5887328
326,172.6882606,63.40130205,2.066029964,18.98082644,21,2.166974549,8.012030434,4,21.6811819,S,Light drizzle,0,14.53657793
327,173.5393481,65.53610298,3.426127915,12.02414323,23,1.853079322,20.92426523,1,13.99687083,S,Patchy rain possible,0.303299374,10.78967404
328,171.6389659,64.45907941,3.339380663,16.06373971,10,1.841688422,10.07778931,2,21.72508072,S,Patchy rain possible,0.165040861,11.13834165
329,172.2972266,61.25529262,4.357683012,20.74740614,20,2.098182725,1.81,5,29.15374695,S,Cloudy,0.023850288,15.55719152
330,172.2642817,63.2713727,1.792995504,13.10802918,7,1.656724704,8.126165437,3,6.1,S,Patchy rain possible,0,9.4
331,173.2101676,68.81057325,1.756542574,11.37970884,0,1.5,26.57125351,2,6.996120853,SSE,Clear,0.245405938,9.4
332,169.9,57.5,1.603267585,14.26050139,7,1.725193841,1.81,2,11.39934755,S,Cloudy,0,10.1750149
333,175.9980539,72.84248637,4.652120712,12.676848,28,1.957229697,17.22388056,2,22.96503116,WSW,Patchy rain possible,0.391037998,13.23959996
334,177.1871401,75.57684432,1.660829826,16.28324845,17,1.848191841,1.81,3,15.10382781,S,Patchy rain possible,0,12.95884019
335,170.5484041,57.5,2.903932259,17.34372305,23,2.238367768,26.01388352,4,38.38199032,S,Overcast,0.155691243,14.08724197
336,176.124454,75.23500372,0.988292282,18.06415951,11,1.741490563,1.81,3,14.05670638,S,Cloudy,0,11.64800681
337,171.0216968,57.76355415,1.941625153,12.70161944,6,1.5,15.72832092,2,6.1,S,Patchy rain possible,0,9.4
338,173.1152873,61.37922069,3.082892805,15.82776725,11,1.63272708,3.787452977,3,6.678357592,S,Cloudy,0,11.1610696
339,172.2039355,57.5,2.620910621,12.7281515,12,1.538637479,9.705387438,3,15.02004711,SSE,Cloudy,0,11.09833855
340,175.2201133,69.479272,4.691530008,15.38534105,33,2.096512998,26.66928041,3,28.47773272,WSW,Partly cloudy,0.628981659,15.58486392
341,177.6196919,72.38016684,3.617285987,15.24813008,22,1.704378652,4.962039723,4,34.90623747,WSW,Overcast,0.382228085,15.40949204
342,170.9769493,57.5,0.3,11.4270175,0,1.5,14.31522429,2,21.82809139,S,Patchy rain possible,0.190138072,10.2866641
343,177.6213085,76.98958109,3.34816122,11.6972472,25,1.988773202,11.15937642,1,31.78424872,S,Cloudy,0.17117288,16.80926358
344,175.0138429,68.45399044,1.004838144,13.08959181,17,2.059127679,13.24326032,3,27.19494507,WSW,Cloudy,0,12.51802297
345,172.4488573,57.5,0.945590916,17.09105068,4,1.865479948,18.99943628,4,34.79927333,WSW,Clear,0.055128955,16.70322886
346,179.7742339,74.03902954,0.3,14.28257577,0,1.5,1.81,1,6.1,S,Cloudy,0,11.23858696
347,174.6615435,58.10451861,3.182644523,13.24042367,35,2.082879171,11.97211427,2,24.2769087,S,Overcast,0,13.85415994
348,172.6087189,57.5,2.339591057,17.12068121,0,1.5,11.2259021,3,13.54973737,S,Patchy rain possible,0.17967557,12.02328978
349,170.5893247,69.19346774,3.159067679,12.58463178,15,1.657749239,16.90998737,1,18.15410877,S,Partly cloudy,0.109208218,11.63443128
350,174.9865023,66.93971502,2.771746372,20.44897189,16,1.888926602,21.29072578,4,22.83389581,S,Light drizzle,0.291297984,14.68625364
351,172.7389021,62.84382262,0.803282184,11.6090791,4,1.602940434,14.50606493,2,16.59621087,S,Partly cloudy,0.270140508,10.66344312
352,172.9444393,61.02720675,4.880282993,18.71428247,33,1.947933826,15.37167943,5,13.32713298,WSW,Clear,0.09734048,11.56950845
353,170.7285753,57.5,1.808520182,15.42469515,4,1.696604522,16.46839219,3,24.61333181,WSW,Patchy rain possible,0.240533932,12.72948628
354,174.1182291,71.04377249,1.498724759,13.07918455,2,1.531319595,9.605143435,2,12.98740943,S,Clear,0.140582822,12.30311156
355,173.1697448,59.39277385,2.942118244,13.9507349,17,1.879894588,22.53651642,4,39.2,SSE,Overcast,0.627082018,16.9
356,170.61285,57.5,2.501864299,20.1634228,18,2.254807671,4.910849033,4,16.19209584,S,Clear,0,11.86817578
357,179.9,87.9863992,4.133652281,15.02947075,38,2.10548508,1.81,3,29.00192757,W,Overcast,0.135713535,15.97197446
358,177.4895078,80.70068544,3.222657353,16.2461591,27,2.196478315,20.1195999,4,15.58142925,S,Patchy rain possible,0.566263098,11.95040492
359,172.2946575,66.44435823,0.762405089,14.101871,0,1.5,1.81,3,6.1,S,Patchy rain possible,0,9.4
360,170.2520302,57.5,2.403804545,19.61014734,18,2.2010433,2.1614232,4,22.66505102,S,Clear,0,14.04589672
361,171.6251137,66.24375874,3.838200901,16.98894122,23,1.914546223,10.49599074,4,31.24903229,S,Cloudy,0.15196982,15.4607588
362,174.177202,66.70357947,1.172954699,14.14254393,2,1.536924826,18.68901231,3,23.87788033,WSW,Cloudy,0.020956703,14.78373115
363,170.2959725,59.01885144,4.364169701,17.590153,20,1.715261043,13.56753738,5,17.80200764,S,Patchy rain possible,0.058026205,12.28276107
364,174.8172471,66.05693764,4.46824991,17.43307469,30,2.025388669,8.925555246,3,20.0466358,S,Cloudy,0.233835613,13.8275489
365,173.7374686,59.34826699,4.121720693,17.11495848,35,2.112992421,2.215395258,4,19.92949777,SSE,Clear,0.022189399,13.194365
366,175.357537,72.55883308,1.608120614,10.9,6,1.693553024,8.486298353,2,6.1,S,Overcast,0,9.4
367,174.8377237,68.25374431,0.877483141,15.32333989,0,1.73348988,10.45278053,3,6.1,S,Overcast,0.000777169,9.4
368,173.2137631,66.11300589,1.085818187,10.9,0,1.5,1.81,1,6.1,S,Cloudy,0,9.4
369,169.9,57.5,2.365285225,15.90199578,13,2.0539217,19.45979364,4,14.18243586,S,Clear,0.095675567,10.01408965
370,172.532048,57.5,2.805837757,13.98587298,18,1.837423485,8.332780216,3,22.0568642,WSW,Clear,0.102205511,11.71140348
371,169.9,58.26965676,3.285818739,16.19196589,15,1.813643366,21.05417951,3,17.14479928,S,Clear,0.237666923,12.1669524
372,178.2758741,66.48025751,5.242178875,19.22808376,36,2.170492189,10.5007463,4,36.11845704,W,Overcast,0.219718443,16.9
373,173.8282601,66.01473192,2.860701198,16.17024776,26,2.290143911,9.591112711,3,38.09083882,S,Cloudy,0.407009087,14.958684
374,170.630538,57.84292861,1.799541517,15.21127585,9,1.752049919,5.814951376,3,10.89411311,S,Clear,0,9.4
375,179.9,80.88167614,4.434477957,18.68071158,37,2.139543168,7.584528535,3,25.70111828,SSE,Cloudy,0.247099202,16.10455989
376,176.1941244,64.21430685,4.740172011,15.71187105,21,1.890331117,6.235317458,3,26.55039718,S,Overcast,0.151429908,14.65350847
377,169.9,57.5,2.604191562,18.20606734,18,2.221611601,2.905297017,3,25.15886253,S,Patchy rain possible,0,12.32536467
